title,description,salary,company,city,state,job site
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. ONLY SERIOUS INQUIRIES WITH EXPERIENCE.","$83,850",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$83,910",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$84,468",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$85,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$85,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$85,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$85,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$85,495",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$86,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$87,198",Pfizer,Collegeville,PA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$87,750",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$87,900",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$89,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$90,000",Pfizer,Collegeville,PA,Simplyhired
Data Engineer,Developing highly scalable data platform and reliable pipe. O Create and maintain optimal data pipeline architecture. Must Have* : R Language skills.,"$90,000",Adept Consultants,California City,CA,Simplyhired
Data Engineer,"Prepare reporting and data visualizations including interpretation of trends and patterns. Provide actionable insight into membership, product or operationalâ€¦","$90,000",Navy Federal Credit Union,Vienna,VA,Simplyhired
Data Scientist,"Attention to detail, self-motivation, flexibility, and resilience are critical and data visualization skills are a plus.","$90,000",National Security Agency,Fort Meade,MD,Simplyhired
Statistician,"Analyze difficult statistics and other qualitative/quantitative data, particularly workforce data, FEVS data, survey data, retention, and retirement data.","$90,000",US Office of Personnel Management,Washington,DC,Simplyhired
Data Scientist,"2+ years of hands on experience with data warehouse, BI reporting testing experience using tools like Power BI, Snowflake, Netezza, MicroStrategy.","$90,000",Atlantisitgroup,Houston,TX,Simplyhired
Data Analyst,"Perform hands-on work with data analysis, data visualization, data validation and quality assurance, while working as a full-time on-site staff at the customerâ€¦","$90,000",VB,Washington,DC,Simplyhired
Data Analyst,Identify data sources needed to produce required data sets or reports and extract appropriate subsets of data. Proficient in SQL and custom queries.,"$90,000",Infectious Disease Connect,Cranberry Township,PA,Simplyhired
Data Analyst,Provide detailed source analysis and data mappings/transformations to Enterprise developers to implement new data sources and integrations.,"$90,000",Cumberland Farms,Westborough,MA,Simplyhired
Data Scientist,"ï‚· A Bachelorâ€™s degree in any of the following areas - statistics, data science, physics, computer science or social sciences heavy in quantitative methodologiesâ€¦","$90,000",HS Ad North America,Englewood Cliffs,NJ,Simplyhired
Data Scientist ,"As an Associate Data Scientist, you will be involved first hand with actual data science projects and writing code that matters.","$90,000",Permanent General Assurance Corp.,Nashville,TN,Simplyhired
Data Scientist,Creating complex data visualizations in Tableau. Creating complex custom data queries in SQL. Creating complex data models in SAS or R or Python.,"$90,000","Continental Finance Company, LLC",Wilmington,DE,Simplyhired
Data Scientist,Becomes expert in data warehouse and company data sources. 2+ years analyzing data and creating reports. Bachelorâ€™s degree with a data/ technical emphasis.,"$90,000",Radius Global Solutions LLC,Ambler,PA,Simplyhired
Data Analyst,Handling large data sets and relational databases. Designing and maintaining data schemas and databases. Visualizing and presenting data to stakeholders usingâ€¦,"$90,000",CloudPareto,Arlington,VA,Simplyhired
Data Scientist ,"Ph.D. (preferred) or M.S. degree in statistics, applied math, data science, or a related field. Lead dashboard creation to clearly communicate data and findingsâ€¦","$90,000","Shenandoah Growers, Inc.",Washington,DC,Simplyhired
Data Engineer,Ability to manage and work with data that involves some complex transformations. Successful applicants will work on data and applications to support pharmacistsâ€¦,"$90,000",MedWatchers Inc,San Diego,CA,Simplyhired
Data Engineer,"Experience with biological and entomological data and analysis. Experience using software tools and languages (for example SAS, R, Python, SLQ, or Java) toâ€¦","$90,000",US Animal and Plant Health Inspection Service,Riverdale,MD,Simplyhired
Data Scientist,"Skills with analyzing and deconstructing very large data sets. Conduct statistical analysis, 3rd party data integration and hypothesis testing.","$90,000",Verizon,Denver,CO,Simplyhired
Data Analyst,"Promote data literacy and a data driven decision culture. Must know when and where to use appropriate data; recognize when data is misleading, misrepresented orâ€¦","$90,000",A. O. Smith Corporation,Nashville,TN,Simplyhired
Data Analyst,"Maintains an operational level of knowledge in industry leading data architecture practices, technology and methods, including relational database, dataâ€¦","$90,000","Dfuse Technologies, Inc.",Arlington,VA,Simplyhired
Data Scientist,Must have demonstrated experience with: Modern AI methods and developing AI systems using unstructured text analytics; use of AI and natural language processingâ€¦,"$90,000",North Carolina State University,Raleigh,NC,Simplyhired
Data Engineer,O Create and maintain optimal data pipeline architecture. Experience developing highly scalable data platform and reliable pipe.,"$90,000",Pacific Gas and electric company,California,MD,Simplyhired
Data Analyst,ï‚· Supervise data analysts fulfilling requests for data or reports made by DOHMH leadership. We are seeking to fill one senior data analyst position in the COVIDâ€¦,"$90,000",Fund For Public Health In New York Inc,Long Island City,NY,Simplyhired
Data Scientist,Present information using data visualization techniques. Work with stakeholders throughout the organization to identify opportunities for leveraging companyâ€¦,"$90,000","Forward Air, Inc.",Forest Park,GA,Simplyhired
Data Engineer,Collaborate with engineering teams to design and implement software solutions for data science problems. Understand ambiguous business problems and convert themâ€¦,"$90,000",Allstate,Northbrook,IL,Simplyhired
Statistician,"Evaluates the data, draws inferences and arrives at conclusions to create most effective presentation. Assures that the office supports the publishing ofâ€¦","$90,000",US Equal Employment Opportunity Commission,Washington,DC,Simplyhired
Data Analyst,"Curiosity and passion for data and data visualization. 4+ years of relevant experience in a data science, business analytics, business intelligence orâ€¦","$90,000",Indeed,Austin,TX,Simplyhired
Data Analyst,"Do you have experience data managementâ€™ providing monthly statistical reporting? Analyzing large data sets, both online and offline: 2 years (Required).","$90,000",Reliable Heating & Air,Kennesaw,GA,Simplyhired
Data Scientist,"Bring structure to large quantities of data - turn unstructured data into structured data. Bachelorâ€™s or Masterâ€™s degree in computer science, math, economics orâ€¦","$90,000",eMindful,Orlando,FL,Simplyhired
Data Analyst,"Experience with advanced analytics solutions (data science, machine learning, data modeling, etc.). Including infrastructure (e.g., data engineering) nice-toâ€¦","$90,000",KYMadvisors,Camp Springs,MD,Simplyhired
Data Scientist ,Data mining unstructured data sources. Gathering and extracting data from third party sources. Enhancing data collection procedures to include information thatâ€¦,"$90,000",Trustpage,Detroit,MI,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$93,600",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$97,500",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$97,500",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$97,500",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$97,500",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$97,500",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,8+ years of total data analyst experience required. Obtain data through advanced computerized models; extrapolate data patterns through advanced algorithms;â€¦,"$100,000",BSquared Consulting,Washington,DC,Simplyhired
Data Scientist ,"With a focus on in-depth data analysis, data manipulation (ETL), modeling, and testing by using open-source tools/packages.","$100,000","The Air-Conditioning, Heating, and Refrigeration Institute (AHRI)",Arlington,VA,Simplyhired
Data Scientist,"2+ years of experience as a data scientist, data analyst, or similar role. Successful applicants will be innovative, intellectually curious, and well versed inâ€¦","$100,000",Red Dot Storage,Louisville,CO,Simplyhired
Data Analyst,"Demonstrate understanding of relational databases, data architecture, and data modeling. Able to operationalize business questions using data.","$100,000",Excella,Arlington,VA,Simplyhired
Data Scientist ,"Our developers, analysts, and data scientists have a proven track record applying open-source innovative technology, data science, and actionable analytics toâ€¦","$100,000",EpochGeo,Washington,DC,Simplyhired
Data Scientist ,"Our developers, analysts, and data scientists have a proven track record applying open-source innovative technology, data science, and actionable analytics toâ€¦","$100,000",EpochGeo,Washington,DC,Simplyhired
Data Scientist,Recommend new data streams and ensure data integrity. Develop custom data models and algorithms to apply to data sets.,"$100,000",Two Barrels,Spokane,WA,Simplyhired
Data Engineer,"Development of enterprise data assets, information platforms or data spaces designed for exploring and understanding the data.","$103,000",Allstate,Northbrook,IL,Simplyhired
Data Analyst,"Hands on experience working with large data sets, including statistical analysis, data cleansing/transformation, data visualization and data mining.","$103,615",U.S. Bank,Palo Alto,CA,Simplyhired
Statistician,"This includes formulating, amending, and verifying theoretical, statistical and empirical models and data from multiple application areas.","$103,690",US National Cemetery Administration,Washington,DC,Simplyhired
Data Scientist,"Candidates for the NSA's Data Scientist roles are asked to complete a data science examination evaluating their knowledge of statistics, mathematics, andâ€¦","$103,690",National Security Agency,Fort Meade,MD,Simplyhired
Data Analyst,"Applicants must have (1) year of specialized experience equivalent to the GS-12 level using data analysis tools (sql, python, R, etc) to build and execute dataâ€¦","$103,690",US Federal Trade Commission,Washington,DC,Simplyhired
Data Scientist ,"Demonstrated experience defining data flows, i.e., which parts of the organization generate data, which require data to function, how data flows are managed,â€¦","$104,889","Dfuse Technologies, Inc.",Arlington,VA,Simplyhired
Data Scientist ,"IBM provides you with the most comprehensive and consistent approach to development, security and operations across hybrid environmentsâ€”with complete softwareâ€¦","$105,000",IBM,Tampa,FL,Simplyhired
Data Scientist ,Deep understanding of data science principles and methodologies. You will build data science models using a variety of methodologies.,"$106,000",McKinsey & Company,Atlanta,GA,Simplyhired
Data Scientist ,"Building predictive models using unstructured data such as free text, images, voice data. Workers compensation, general liability, and auto insurance data.","$106,288",Liberty Mutual Insurance,Seattle,WA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$107,250",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$107,250",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$107,250",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Statistician,"Provides expert technical direction for quality assurance/improvement of data. Highly skilled in the interpretation, evaluation and integration of nuclearâ€¦","$109,618",US Department of the Air Force - Agency Wide,Patrick Afb,FL,Simplyhired
Data Scientist,Identify valuable data sources and automate the collection of data. Our plan is to build a data science team that will help us gain valuable insights fromâ€¦,"$110,000",Utility Associates,Decatur,GA,Simplyhired
Data Scientist ,"In this role, you will work on some of the latest applications of data science to business. We are looking for candidates with minimum of 3-5 years ofâ€¦","$110,000",Innovyt,San Jose,CA,Simplyhired
Data Engineer,Experience with time series data. Help build and maintain an AWS-based infrastructure to translate data from vendors and our proprietary data collection systemsâ€¦,"$110,000",Osso Capital,New York,NY,Simplyhired
Data Scientist,"Solid experience performing data science from data discovery, cleaning, model selection, validation, and deployment; experience coding artificial intelligenceâ€¦","$111,000",Brilliant Infotech,Ewing,NJ,Simplyhired
Data Scientist ,Can analyze data and review analysis from others and identify and resolve basic data issues. Standard knowledge in the use of data sources and applications toâ€¦,"$113,600",Allstate,Northbrook,IL,Simplyhired
Data Scientist ,"4+ years of industry experience in predictive modeling, data science, and analysis. Experience handling terabyte size datasets, diving into data to discoverâ€¦","$114,700","Amazon Web Services, Inc.",Tallahassee,FL,Simplyhired
Data Engineer,"Develop, and manage data systems to ingest and process data at massive scale. As a Machine Learning Engineer on the Data Science team, you will design andâ€¦","$116,800","FireEye, Inc.",New York,NY,Simplyhired
Data Scientist ,Build business cases for data science applications through collaboration with business leaders and subject matter experts.,"$117,000","Stefanini, Inc",Greensboro,NC,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$117,000",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$117,000",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$117,000",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. ONLY SERIOUS INQUIRIES WITH EXPERIENCE.","$117,000",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$117,000",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Scientist,"Top 5 Must Haves: predictive modeling experience, good coding skills (Python, SAS, or SQL),. Minimum education requirement: master's degree in quantitativeâ€¦","$120,000",Winwire Technologies,Irvine,CA,Simplyhired
Data Scientist ,"Experience developing and maintaining enterprise-level, scalable data stores and data access platforms supporting analytics and data science solutions.","$120,000",Atlas Executive Consulting,North Charleston,SC,Simplyhired
Data Scientist ,Understanding of data science techniques and MLOps. Proven experience leading the design and implementation of enterprise-scale data solutions.,"$125,000","Insight Enterprises, Inc.",Atlanta,GA,Simplyhired
Data Engineer,"Skill nice to have: Cloud (particularly AWS) experience. Job Types: Full-time, Contract. Temporarily due to COVID-19.","$125,325",Photon Infotech,New York,NY,Simplyhired
Data Scientist,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$126,750",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Scientist,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$126,750",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Scientist,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$126,750",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Scientist,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$126,750",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Engineer,Transform and convert data streams into structures needed for algorithm input. They will collaborate with Data Scientists to design tools to train machineâ€¦,"$130,000",Telesis,Tampa,FL,Simplyhired
Data Scientist,Work with social science researchers to identify relevant data needs for policy-oriented research purposes. Contribute to and help maintain data structure for aâ€¦,"$130,000",Delaware Nation Industries,Washington,DC,Simplyhired
Data Scientist,Gain real exposure to deep learning research. Take time to develop a deep understanding of what makes neural networks actually work by reading papers and theâ€¦,"$130,000",Generally Intelligent,San Francisco,CA,Simplyhired
Data Scientist ,"Manage data science team and support multiple projects collaboratively. 3+ years of experience in a data science role, building predictive algorithms and dataâ€¦","$135,000",The IHC Group,Philadelphia,PA,Simplyhired
Data Scientist,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$136,500",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Scientist,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$136,500",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Engineer,Demonstrated experience in using data science tools to analyze existing horizontal development to make recommendations for increased productivity.,"$140,000",Crowheart Energy,Denver,CO,Simplyhired
Statistician,Interface with various database platforms to pull data and link them logically; know how to deal with the inherent structure of the data.,"$140,000",All In Solutions,Washington,DC,Simplyhired
Data Scientist,"Analyze/interpret data, draw business inferences and clearly articulate findings for target audience. Perform and manage a variety of advanced statisticalâ€¦","$144,000","Corporate Systems Associates, Inc.",Hartford,CT,Simplyhired
Statistician,Experience in presenting data reports and recommendations based on the analytical findings. Experience in applying statistical and quantitative analyticalâ€¦,"$144,128",US National Highway Traffic Safety Administration,Washington,DC,Simplyhired
Data Scientist,Conduct data analysis tasks in conjunction with client data SMEs. This position requires the applicant to parse disparate data sources to find the patterns andâ€¦,"$144,128",Tripoint Solutions,Alexandria,VA,Simplyhired
Data Scientist ,"Expert experience with data pipelines, data tools, and data organization for analytics. Lead the data strategy, including data storage, data modeling, dataâ€¦","$150,000",Wellstone Technologies,Bethesda,MD,Simplyhired
Data Engineer,"We have deterministic formatting, zero linter errors, wide type coverage with MyPy, etc. Some of us have been working remotely for decades now, and weâ€¦","$150,000",Generally Intelligent,San Francisco,CA,Simplyhired
Data Scientist,"At least 8 yearsâ€™ experience in data analytics or data science roles including 5 yearsâ€™ experience leading a high performing, collaborative data analytics team.","$150,000",Jackson Lewis P.C,New York,NY,Simplyhired
Statistician,Review statistical literature for data and research methodology appropriate for inclusion in the research process and also as a means of helping to evaluate theâ€¦,"$150,000",US Internal Revenue Service,Phoenix,AZ,Simplyhired
Statistician,"Apply standard statistical and/or data management software package(s) to execute data processing, data modeling, and technically complicated data analysis withâ€¦","$150,000","US Veterans Affairs, Inspector General",Salt Lake City,UT,Simplyhired
Data Scientist,"Determining sources of data, plans, and using advanced predictive analysis, data visualization, modeling, machine learning, and data science methods to validateâ€¦","$150,000","US Air Force Elements, U.S. Transportation Command",Scott AFB,IL,Simplyhired
Data Scientist,"Ph.D. or Masterâ€™s in data science, bioinformatics, or a closely related field or B.S. with 3-5 years of post-degree work experience.","$150,000",PrimeNeuro,Durham,NC,Simplyhired
Data Scientist ,"Deploy data science solutions: Java, Python, C++. 5+ years of recent professional industry experience in data science/software engineering.","$157,000",Indeed,Denver,CO,Simplyhired
Data Scientist,"IBM provides you with the most comprehensive and consistent approach to development, security and operations across hybrid environmentsâ€”with complete softwareâ€¦","$169,000",IBM,Austin,TX,Simplyhired
Data Scientist ,"Begin to manage analytical initiatives, develop junior data scientists and communicate analyses with leaders and key business stakeholders.","$169,000",Allstate,Northbrook,IL,Simplyhired
Data Scientist,These programs support research and education that expand the knowledge base of the mathematical and statistical sciences through awards to individualâ€¦,"$174,225",US National Science Foundation,Alexandria,VA,Simplyhired
Data Scientist,Strong technical skills related to the management of GIS data. Responsible for management of Geospatial data related projects including gathering ofâ€¦,"$174,225",Prince William County Service Authority,Woodbridge,VA,Simplyhired
Data Scientist ,"BigBear.ai provides a comprehensive suite of solutions including artificial intelligence and machine learning, data science, advanced analytics, offensive andâ€¦","$175,000","BigBear, Inc.",San Diego,CA,Simplyhired
Data Engineer,"Closely collaborate with operations and data science to create scalable solutions for product problems. Manage data and meta-data, structuring it properly viaâ€¦","$175,000",CreditXpert,Baltimore,MD,Simplyhired
Data Engineer,Generating representative data sets for systems development and data science initiatives. 4+ years of experience designing data models and data warehousesâ€¦,"$180,000","Scuttlebutt Services, LLC",Chantilly,VA,Simplyhired
Data Scientist,"Demonstrate data science capabilities through understanding and application of the math, statistics and machine learning to build software prototypes based onâ€¦","$180,000",Analatom Inc.,Santa Clara,CA,Simplyhired
Data Scientist ,Solid knowledge of data structures and algorithms. Mentor and grow other software engineers and data scientists across teams.,"$187,000",Indeed,Washington,DC,Simplyhired
Data Scientist ,"Passion to answer Product/Engineering questions with data. Can fish for data: SQL, Pandas, MongoDB. Can do big data modeling work: Hadoop, Pig, Scala, Spark.","$187,000",Indeed,Denver,CO,Simplyhired
Data Engineer,Advanced programming experience in programming languages used in analytics and data science (e.g. Python). As a Data Engineering Lead or Consultant on the Dataâ€¦,"$187,000",Progressive,Mayfield Village,OH,Simplyhired
Data Engineer,"Foundation in computer science, software engineering, system architecture, statistical/quantitative modeling with ability to process large volumes of structuredâ€¦","$187,000",Progressive,Mayfield Village,OH,Simplyhired
Data Scientist,"User interface design and prototyping data visualizations. 4 years of experience developing, implementing, and supporting the usage of data visualizationâ€¦","$95,000",Atlas Executive Consulting,North Charleston,SC,Simplyhired
Data Scientist,"Responsibilities: Provides vision, expertise and technology-based solutions in long range planning in the area of systems  architecture. Serves as resident expert to conducts studies, investigate the latest technology developments  and analyze impact of current and future system requirements. Recommends technology, drafts and presents  proposed corporate policies, drafts and presents proposed procedures, practices and standards. Ensures that  new initiatives conform to the firm's long term strat","$104,000", Reliable Software Resources ,, PA,Dice
Data Scientist,"Hello,   Greetings from Ampcus Inc. Ampcus is a technology services consulting company. Ampcus Inc. is a Global leader in end-to-end IT Business Solutions and Services with latest technologies. We are listed among the top 50 fastest growing companies in USA. We work closely with our clients for Talent acquisition.  We are looking for an Principal-Pred/Pres Analytics. This is 6+ months Position. Your resume is a very good match for this opportunity, please review the job description below and ple","$104,000", Ampcus Inc ,, GA,Dice
Data Scientist,"Flexion is currently seeking a Director of Data Scientist for a direct hire/full-time employee role with our client in Minneapolis, MN.  As the Director of Data Science, you will play a key role in unlocking our client's vision - transforming the measure of marketing success - through the development and advancement of measurement methodologies.  You will lead the development of additional analytics solutions, data science tools and application of predictive analytics to meet the needs of our cl","$104,000", Flexion Inc ,, MN,Dice
Data Scientist,"The E-Discovery Data Science Advisor uses advanced data science tools and techniques to enable the discovery of insights from client data and enable the analysis, review, and production of structured data throughout the e-discovery process. The E-Discovery Data Science Advisor will also use these techniques and tools to support the enhancement and automation of e discovery processes. Consult with case teams on effective data modeling, mining and other data analyses as related to e-discovery and ","$104,000"," Paul, Weiss, Rifkind, Wharton & Garrison LLP ",, NY,Dice
Data Scientist,"The Data Analytics Lead serves as the primary liaison between leadership and data scientists to leverage information adding value to the organization's workforce. This position works with all levels of HR staff as well as leadership across the organization in assessing needs for various business functions and assists management in identifying, analyzing and recommending data products that add business value.  Projects consist of small ad-hoc information requests to large cross functional data in","$104,000"," Republic Services, Inc. ",, AZ,Dice
Data Analyst,"IT Data Science Consultant SME                               ~ We do not offer C2C or sponsorships agreements ~  ~Group Benefits Options: Medical, Dental, Vision, 401K, Flexible Spending Account (FSA)~ This position is responsible for business consulting activities for the Analytics Competency Center within various business units as the primary interface and as a liaison to Information Technology: Serve as an expert in translating complex data into key strategy insights and valuable actions.Disc","$60,000", StoneLaurel Consulting ,, NC,Dice
